1.0000000000   -0.0014704043
0.9998903418   -0.0014809247
0.9995614151   -0.0015124812
0.9990133642   -0.0015650636
0.9982464297   -0.0016386620
0.9972609476   -0.0017332768
0.9960573507   -0.0018489291
0.9946361665   -0.0019856492
0.9929980185   -0.0021433957
0.9911436253   -0.0023220650
0.9890738004   -0.0025215074
0.9867894514   -0.0027415335
0.9842915805   -0.0029819216
0.9815812834   -0.0032424195
0.9786597488   -0.0035227479
0.9755282582   -0.0038225997
0.9721881851   -0.0041416503
0.9686409947   -0.0044796086
0.9648882429   -0.0048361825
0.9609315759   -0.0052110570
0.9567727288   -0.0056038916
0.9524135261   -0.0060143353
0.9478558801   -0.0064421063
0.9431017895   -0.0068869424
0.9381533400   -0.0073485737
0.9330127019   -0.0078267218
0.9276821302   -0.0083210869
0.9221639628   -0.0088312897
0.9164606203   -0.0093569113
0.9105746045   -0.0098975159
0.9045084972   -0.0104526508
0.8982649591   -0.0110218569
0.8918467287   -0.0116047261
0.8852566214   -0.0122008667
0.8784975279   -0.0128098802
0.8715724127   -0.0134313608
0.8644843138   -0.0140649122
0.8572363398   -0.0147102401
0.8498316703   -0.0153670944
0.8422735529   -0.0160352287
0.8345653033   -0.0167144002
0.8267103021   -0.0174043415
0.8187119948   -0.0181046074
0.8105738902   -0.0188146733
0.8022995574   -0.0195340032
0.7938926261   -0.0202620500
0.7853567838   -0.0209982645
0.7766957746   -0.0217421417
0.7679133975   -0.0224931921
0.7590135047   -0.0232509203
0.7500000000   -0.0240148258
0.7408768371   -0.0247844080
0.7316480176   -0.0255591944
0.7223175897   -0.0263387222
0.7128896457   -0.0271225266
0.7033683216   -0.0279101403
0.6937577932   -0.0287010587
0.6840622763   -0.0294945563
0.6742860237   -0.0302898172
0.6644333234   -0.0310860163
0.6545084972   -0.0318823206
0.6445158985   -0.0326778859
0.6344599102   -0.0334718372
0.6243449437   -0.0342632854
0.6141754350   -0.0350513373
0.6039558454   -0.0358350964
0.5936906572   -0.0366136740
0.5833843733   -0.0373862344
0.5730415143   -0.0381519615
0.5626666169   -0.0389100419
0.5522642317   -0.0396596660
0.5418389216   -0.0403999354
0.5313952598   -0.0411294770
0.5209378269   -0.0418467693
0.5104712100   -0.0425502976
0.4999999999   -0.0432385565
0.4895287900   -0.0439100900
0.4790621731   -0.0445636286
0.4686047402   -0.0451979690
0.4581610784   -0.0458119253
0.4477357683   -0.0464043311
0.4373333833   -0.0469743250
0.4269584857   -0.0475222669
0.4166156267   -0.0480488375
0.4063093427   -0.0485547154
0.3960441546   -0.0490405771
0.3858245649   -0.0495068758
0.3756550564   -0.0499532488
0.3655400898   -0.0503791725
0.3554841016   -0.0507841600
0.3454915028   -0.0511677624
0.3355666766   -0.0515292732
0.3257139764   -0.0518671731
0.3159377236   -0.0521798462
0.3062422067   -0.0524657386
0.2966316785   -0.0527233629
0.2871103543   -0.0529512092
0.2776824105   -0.0531476394
0.2683519825   -0.0533110728
0.2591231630   -0.0534400184
0.2499999999   -0.0535330800
0.2409864953   -0.0535889561
0.2320866025   -0.0536064390
0.2233042253   -0.0535844248
0.2146432162   -0.0535219196
0.2061073739   -0.0534180395
0.1977004425   -0.0532718073
0.1894261098   -0.0530821022
0.1812880051   -0.0528479285
0.1732896980   -0.0525684397
0.1654346969   -0.0522429378
0.1577264470   -0.0518706859
0.1501683298   -0.0514509199
0.1427636602   -0.0509830538
0.1355156863   -0.0504666976
0.1284275873   -0.0499016477
0.1215024722   -0.0492876102
0.1147433786   -0.0486242799
0.1081532713   -0.0479115853
0.1017350409   -0.0471497086
0.0954915027   -0.0463390263
0.0894253955   -0.0454793821
0.0835393797   -0.0445704541
0.0778360372   -0.0436122928
0.0723178699   -0.0426053533
0.0669872981   -0.0415503122
0.0618466600   -0.0404465449
0.0568982103   -0.0392931291
0.0521441198   -0.0380898039
0.0475864737   -0.0368370244
0.0432272711   -0.0355355932
0.0390684243   -0.0341841184
0.0351117570   -0.0327808176
0.0313590053   -0.0313249016
0.0278118149   -0.0298166685
0.0244717419   -0.0282572779
0.0213402512   -0.0266466689
0.0184187166   -0.0249845642
0.0157084194   -0.0232714204
0.0132105486   -0.0215085981
0.0109261996   -0.0196987424
0.0088563746   -0.0178461115
0.0070019814   -0.0159550758
0.0053638336   -0.0140297530
0.0039426493   -0.0120742145
0.0027390523   -0.0100933039
0.0017535704   -0.0080944470
0.0009866359   -0.0060849548
0.0004385850   -0.0040705964
0.0001096583   -0.0020516612
0.0000000000   0.0000000000
0.0001096583   0.0020964149
0.0004385849   0.0042303403
0.0009866358   0.0063938751
0.0017535704   0.0085783683
0.0027390524   0.0107754096
0.0039426493   0.0129803792
0.0053638335   0.0151893813
0.0070019815   0.0173980753
0.0088563746   0.0196016245
0.0109261997   0.0217950735
0.0132105486   0.0239752086
0.0157084194   0.0261401436
0.0184187165   0.0282887308
0.0213402513   0.0304203525
0.0244717418   0.0325343655
0.0278118149   0.0346287473
0.0313590052   0.0367019756
0.0351117571   0.0387535197
0.0390684242   0.0407837028
0.0432272712   0.0427931314
0.0475864738   0.0447801344
0.0521441199   0.0467426022
0.0568982104   0.0486790722
0.0618466600   0.0505886607
0.0669872980   0.0524707862
0.0723178699   0.0543235013
0.0778360372   0.0561443329
0.0835393796   0.0579311339
0.0894253955   0.0596820551
0.0954915027   0.0613954645
0.1017350410   0.0630694127
0.1081532714   0.0647018205
0.1147433787   0.0662908052
0.1215024721   0.0678346659
0.1284275873   0.0693318470
0.1355156863   0.0707806299
0.1427636603   0.0721791932
0.1501683297   0.0735258460
0.1577264471   0.0748190232
0.1654346967   0.0760572753
0.1732896979   0.0772392822
0.1812880052   0.0783638656
0.1894261099   0.0794299714
0.1977004426   0.0804366606
0.2061073739   0.0813830983
0.2146432162   0.0822684108
0.2233042254   0.0830916405
0.2320866025   0.0838519142
0.2409864953   0.0845484505
0.2500000001   0.0851805539
0.2591231629   0.0857475817
0.2683519825   0.0862489264
0.2776824104   0.0866840603
0.2871103543   0.0870525368
0.2966316786   0.0873539867
0.3062422068   0.0875881327
0.3159377236   0.0877548121
0.3257139763   0.0878539426
0.3355666766   0.0878855139
0.3454915028   0.0878495851
0.3554841016   0.0877465831
0.3655400897   0.0875778778
0.3756550565   0.0873450522
0.3858245649   0.0870497397
0.3960441546   0.0866936209
0.4063093426   0.0862785298
0.4166156267   0.0858067829
0.4269584858   0.0852809203
0.4373333832   0.0847036071
0.4477357683   0.0840776233
0.4581610784   0.0834055891
0.4686047403   0.0826890747
0.4790621732   0.0819293992
0.4895287900   0.0811279273
0.5000000000   0.0802860668
0.5104712099   0.0794051856
0.5209378268   0.0784863106
0.5313952598   0.0775303896
0.5418389216   0.0765384007
0.5522642317   0.0755113512
0.5626666167   0.0744503363
0.5730415143   0.0733567830
0.5833843733   0.0722322406
0.5936906572   0.0710782807
0.6039558455   0.0698964945
0.6141754351   0.0686884509
0.6243449435   0.0674555093
0.6344599103   0.0661989678
0.6445158985   0.0649201394
0.6545084972   0.0636203515
0.6644333234   0.0623009466
0.6742860237   0.0609632898
0.6840622764   0.0596087597
0.6937577932   0.0582387439
0.7033683216   0.0568546383
0.7128896458   0.0554578586
0.7223175895   0.0540499043
0.7316480176   0.0526323061
0.7408768370   0.0512065956
0.7500000000   0.0497743037
0.7590135047   0.0483369574
0.7679133976   0.0468960608
0.7766957746   0.0454531045
0.7853567838   0.0440095717
0.7938926262   0.0425669391
0.8022995575   0.0411266874
0.8105738901   0.0396903633
0.8187119948   0.0382595280
0.8267103020   0.0368357273
0.8345653031   0.0354204909
0.8422735529   0.0340153314
0.8498316702   0.0326217342
0.8572363398   0.0312411612
0.8644843136   0.0298750540
0.8715724127   0.0285248349
0.8784975277   0.0271919178
0.8852566214   0.0258777591
0.8918467287   0.0245838134
0.8982649589   0.0233115081
0.9045084971   0.0220622442
0.9105746047   0.0208374099
0.9164606204   0.0196384425
0.9221639628   0.0184667685
0.9276821301   0.0173237725
0.9330127019   0.0162107990
0.9381533400   0.0151291825
0.9431017897   0.0140803792
0.9478558801   0.0130658268
0.9524135263   0.0120868764
0.9567727288   0.0111448000
0.9609315759   0.0102408022
0.9648882429   0.0093760434
0.9686409947   0.0085516028
0.9721881851   0.0077684724
0.9755282581   0.0070275667
0.9786597487   0.0063297302
0.9815812835   0.0056757412
0.9842915806   0.0050663274
0.9867894514   0.0045021741
0.9890738003   0.0039839306
0.9911436254   0.0035122476
0.9929980186   0.0030878342
0.9946361665   0.0027114117
0.9960573507   0.0023836775
0.9972609477   0.0021052889
0.9982464297   0.0018768837
0.9990133641   0.0016989298
0.9995614151   0.0015716992
0.9998903417   0.0014953258
1.0000000000   0.0014698643
